transaction_id,date,product_id,store_id,units_sold,sales_revenue
T002243,2024-08-27,P007,S02,23,6702.660000000001
T002244,2024-08-27,P005,S01,14,3035.2000000000003
T002245,2024-08-27,P001,S01,5,297.3
T002246,2024-08-27,P004,S03,18,3353.7599999999998
T002247,2024-08-27,P003,S02,14,3666.04
T002248,2024-08-27,P008,S03,18,4540.5
T002249,2024-08-27,P009,S02,32,2416.64
T002250,2024-08-27,P005,S01,17,3685.6000000000004
T002251,2024-08-28,P008,S03,15,3783.75
T002252,2024-08-28,P002,S02,16,504.8
T002253,2024-08-28,P010,S01,19,1269.58
T002254,2024-08-28,P009,S02,37,2794.24
T002255,2024-08-28,P008,S01,18,4540.5
T002256,2024-08-28,P010,S03,15,1002.3
T002257,2024-08-28,P004,S02,20,3726.3999999999996
T002258,2024-08-28,P009,S03,36,2718.72
T002259,2024-08-29,P007,S01,21,6119.820000000001
T002260,2024-08-29,P003,S03,16,4189.76
T002261,2024-08-29,P003,S03,15,3927.9
T002262,2024-08-29,P002,S03,18,567.9
T002263,2024-08-29,P006,S03,18,375.66
T002264,2024-08-30,P008,S03,19,4792.75
T002265,2024-08-30,P009,S01,37,2794.24
T002266,2024-08-30,P010,S01,19,1269.58
T002267,2024-08-30,P005,S02,14,3035.2000000000003
T002268,2024-08-30,P005,S02,13,2818.4
T002269,2024-08-30,P009,S02,38,2869.7599999999998
T002270,2024-08-30,P006,S02,21,438.27000000000004
T002271,2024-08-30,P003,S01,15,3927.9
T002272,2024-08-30,P009,S01,36,2718.72
T002273,2024-08-30,P006,S01,23,480.01000000000005
T002274,2024-08-31,P009,S03,42,3171.8399999999997
T002275,2024-08-31,P008,S02,23,5801.75
T002276,2024-08-31,P006,S03,23,480.01000000000005
T002277,2024-08-31,P008,S03,24,6054.0
T002278,2024-08-31,P002,S03,18,567.9
T002279,2024-08-31,P001,S01,6,356.76
T002280,2024-08-31,P004,S02,21,3912.72
T002281,2024-08-31,P008,S01,23,5801.75
T002282,2024-09-01,P005,S01,15,3252.0
T002283,2024-09-01,P010,S01,16,1069.12
T002284,2024-09-01,P001,S02,5,297.3
T002285,2024-09-01,P003,S02,17,4451.62
T002286,2024-09-01,P010,S01,21,1403.2199999999998
T002287,2024-09-01,P009,S01,41,3096.3199999999997
T002288,2024-09-01,P002,S03,18,567.9
T002289,2024-09-01,P001,S03,7,416.22
T002290,2024-09-01,P008,S03,24,6054.0
T002291,2024-09-01,P002,S01,22,694.1
T002292,2024-09-01,P002,S02,16,504.8
T002293,2024-09-01,P007,S01,22,6411.240000000001
T002294,2024-09-01,P007,S02,22,6411.240000000001
T002295,2024-09-02,P010,S01,18,1202.7599999999998
T002296,2024-09-02,P004,S01,18,3353.7599999999998
T002297,2024-09-02,P008,S01,18,4540.5
T002298,2024-09-02,P003,S02,15,3927.9
T002299,2024-09-02,P009,S03,33,2492.16
T002300,2024-09-02,P009,S03,36,2718.72
T002301,2024-09-03,P004,S03,20,3726.3999999999996
T002302,2024-09-03,P002,S03,16,504.8
T002303,2024-09-03,P010,S03,15,1002.3
T002304,2024-09-03,P009,S01,32,2416.64
T002305,2024-09-03,P009,S02,30,2265.6
T002306,2024-09-04,P009,S02,35,2643.2
T002307,2024-09-04,P007,S02,17,4954.14
T002308,2024-09-04,P005,S01,16,3468.8
T002309,2024-09-04,P005,S03,14,3035.2000000000003
T002310,2024-09-04,P004,S02,20,3726.3999999999996
T002311,2024-09-04,P004,S03,21,3912.72
T002312,2024-09-04,P003,S01,14,3666.04
T002313,2024-09-04,P004,S01,19,3540.08
T002314,2024-09-04,P008,S02,19,4792.75
T002315,2024-09-04,P008,S01,15,3783.75
T002316,2024-09-04,P002,S02,15,473.25
T002317,2024-09-04,P010,S01,19,1269.58
T002318,2024-09-04,P008,S01,20,5045.0
T002319,2024-09-05,P003,S03,19,4975.34
T002320,2024-09-05,P010,S02,17,1135.9399999999998
T002321,2024-09-05,P003,S03,15,3927.9
T002322,2024-09-05,P010,S01,17,1135.9399999999998
T002323,2024-09-05,P010,S03,15,1002.3
T002324,2024-09-05,P001,S01,5,297.3
T002325,2024-09-05,P006,S03,20,417.40000000000003
T002326,2024-09-05,P005,S03,12,2601.6000000000004
T002327,2024-09-05,P008,S01,17,4288.25
T002328,2024-09-06,P001,S02,6,356.76
T002329,2024-09-06,P009,S03,25,1888.0
T002330,2024-09-06,P003,S01,14,3666.04
T002331,2024-09-06,P008,S01,17,4288.25
T002332,2024-09-06,P002,S03,19,599.45
T002333,2024-09-06,P006,S03,16,333.92
T002334,2024-09-06,P001,S01,3,178.38
T002335,2024-09-06,P006,S01,19,396.53000000000003
T002336,2024-09-06,P009,S03,23,1736.9599999999998
T002337,2024-09-06,P005,S01,12,2601.6000000000004
T002338,2024-09-06,P007,S02,19,5536.9800000000005
T002339,2024-09-06,P010,S01,24,1603.6799999999998
T002340,2024-09-07,P004,S01,23,4285.36
T002341,2024-09-07,P001,S03,6,356.76
T002342,2024-09-07,P009,S01,27,2039.04
T002343,2024-09-07,P009,S03,29,2190.08
T002344,2024-09-07,P008,S01,23,5801.75
T002345,2024-09-07,P006,S03,23,480.01000000000005
T002346,2024-09-07,P010,S02,28,1870.9599999999998
T002347,2024-09-08,P004,S02,24,4471.68
T002348,2024-09-08,P007,S02,27,7868.34
T002349,2024-09-08,P010,S03,28,1870.9599999999998
T002350,2024-09-08,P001,S01,3,178.38
T002351,2024-09-08,P006,S01,26,542.62
T002352,2024-09-08,P002,S01,18,567.9
T002353,2024-09-08,P002,S01,17,536.35
T002354,2024-09-08,P005,S02,17,3685.6000000000004
T002355,2024-09-08,P009,S02,26,1963.52
T002356,2024-09-08,P007,S01,26,7576.92
T002357,2024-09-08,P004,S02,24,4471.68
T002358,2024-09-08,P004,S02,24,4471.68
T002359,2024-09-08,P004,S01,23,4285.36
T002360,2024-09-08,P007,S03,26,7576.92
T002361,2024-09-09,P002,S03,19,599.45
T002362,2024-09-09,P009,S02,21,1585.9199999999998
T002363,2024-09-09,P006,S01,21,438.27000000000004
T002364,2024-09-09,P009,S01,21,1585.9199999999998
T002365,2024-09-09,P009,S03,22,1661.4399999999998
T002366,2024-09-09,P009,S03,22,1661.4399999999998
T002367,2024-09-09,P003,S03,14,3666.04
T002368,2024-09-09,P001,S03,3,178.38
T002369,2024-09-10,P001,S02,4,237.84
T002370,2024-09-10,P005,S01,13,2818.4
T002371,2024-09-10,P003,S02,17,4451.62
T002372,2024-09-10,P008,S03,18,4540.5
T002373,2024-09-10,P008,S02,20,5045.0
T002374,2024-09-10,P009,S02,25,1888.0
T002375,2024-09-10,P003,S03,17,4451.62
T002376,2024-09-10,P005,S01,10,2168.0
T002377,2024-09-10,P005,S03,13,2818.4
T002378,2024-09-11,P009,S02,24,1812.48
T002379,2024-09-11,P005,S02,17,3685.6000000000004
T002380,2024-09-11,P009,S03,22,1661.4399999999998
T002381,2024-09-11,P001,S02,7,416.22
T002382,2024-09-11,P001,S03,7,416.22
T002383,2024-09-11,P004,S01,21,3912.72
T002384,2024-09-11,P006,S02,19,396.53000000000003
T002385,2024-09-11,P001,S02,4,237.84
T002386,2024-09-11,P005,S02,12,2601.6000000000004
T002387,2024-09-11,P001,S02,4,237.84
T002388,2024-09-11,P007,S01,20,5828.400000000001
T002389,2024-09-11,P006,S03,20,417.40000000000003
T002390,2024-09-11,P001,S03,6,356.76
T002391,2024-09-11,P006,S02,19,396.53000000000003
T002392,2024-09-12,P008,S01,17,4288.25
T002393,2024-09-12,P006,S01,19,396.53000000000003
T002394,2024-09-12,P009,S03,24,1812.48
T002395,2024-09-12,P004,S02,22,4099.04
T002396,2024-09-12,P007,S03,19,5536.9800000000005
T002397,2024-09-12,P003,S03,14,3666.04
T002398,2024-09-12,P003,S01,18,4713.4800000000005
T002399,2024-09-12,P001,S03,5,297.3
T002400,2024-09-12,P006,S03,19,396.53000000000003
T002401,2024-09-13,P009,S03,21,1585.9199999999998
T002402,2024-09-13,P004,S02,20,3726.3999999999996
T002403,2024-09-13,P007,S02,17,4954.14
T002404,2024-09-13,P009,S02,23,1736.9599999999998
T002405,2024-09-13,P001,S03,6,356.76
T002406,2024-09-13,P007,S01,18,5245.56
T002407,2024-09-13,P009,S02,23,1736.9599999999998
T002408,2024-09-13,P009,S02,20,1510.3999999999999
T002409,2024-09-13,P010,S01,25,1670.4999999999998
T002410,2024-09-13,P010,S02,21,1403.2199999999998
T002411,2024-09-13,P007,S01,16,4662.72
T002412,2024-09-14,P008,S03,23,5801.75
T002413,2024-09-14,P005,S01,15,3252.0
T002414,2024-09-14,P009,S02,26,1963.52
T002415,2024-09-14,P002,S02,18,567.9
T002416,2024-09-14,P005,S01,20,4336.0
T002417,2024-09-14,P010,S02,34,2271.8799999999997
T002418,2024-09-14,P004,S02,27,5030.639999999999
T002419,2024-09-14,P001,S01,9,535.14
T002420,2024-09-15,P001,S03,5,297.3
T002421,2024-09-15,P009,S02,27,2039.04
T002422,2024-09-15,P003,S03,16,4189.76
T002423,2024-09-15,P001,S01,10,594.6
T002424,2024-09-15,P002,S01,20,631.0
T002425,2024-09-15,P003,S01,21,5499.06
T002426,2024-09-15,P002,S01,18,567.9
T002427,2024-09-15,P003,S03,21,5499.06
T002428,2024-09-15,P002,S02,20,631.0
T002429,2024-09-15,P002,S03,16,504.8
T002430,2024-09-15,P007,S01,24,6994.08
T002431,2024-09-16,P004,S03,18,3353.7599999999998
T002432,2024-09-16,P006,S01,22,459.14000000000004
T002433,2024-09-16,P005,S02,13,2818.4
T002434,2024-09-16,P007,S03,19,5536.9800000000005
T002435,2024-09-16,P002,S02,18,567.9
T002436,2024-09-16,P003,S01,17,4451.62
T002437,2024-09-16,P001,S01,5,297.3
T002438,2024-09-16,P006,S01,17,354.79
T002439,2024-09-16,P006,S01,20,417.40000000000003
T002440,2024-09-16,P002,S02,15,473.25
T002441,2024-09-16,P006,S02,22,459.14000000000004
T002442,2024-09-17,P003,S02,16,4189.76
T002443,2024-09-17,P005,S02,15,3252.0
T002444,2024-09-17,P008,S03,20,5045.0
T002445,2024-09-17,P001,S02,6,356.76
T002446,2024-09-17,P009,S02,18,1359.36
T002447,2024-09-17,P007,S02,14,4079.88
T002448,2024-09-17,P007,S03,17,4954.14
T002449,2024-09-17,P004,S02,20,3726.3999999999996
T002450,2024-09-18,P005,S02,12,2601.6000000000004
T002451,2024-09-18,P010,S02,24,1603.6799999999998
T002452,2024-09-18,P005,S01,13,2818.4
T002453,2024-09-18,P006,S01,17,354.79
T002454,2024-09-18,P005,S01,11,2384.8
T002455,2024-09-18,P005,S03,14,3035.2000000000003
T002456,2024-09-18,P003,S03,14,3666.04
T002457,2024-09-18,P001,S03,5,297.3
T002458,2024-09-19,P007,S03,19,5536.9800000000005
T002459,2024-09-19,P010,S03,16,1069.12
T002460,2024-09-19,P006,S03,21,438.27000000000004
T002461,2024-09-19,P008,S02,17,4288.25
T002462,2024-09-19,P004,S02,19,3540.08
T002463,2024-09-19,P004,S02,21,3912.72
T002464,2024-09-19,P005,S01,15,3252.0
T002465,2024-09-19,P006,S02,23,480.01000000000005
T002466,2024-09-19,P007,S02,18,5245.56
T002467,2024-09-19,P005,S03,14,3035.2000000000003
T002468,2024-09-19,P001,S03,8,475.68
T002469,2024-09-19,P002,S03,19,599.45
T002470,2024-09-19,P004,S03,19,3540.08
T002471,2024-09-19,P001,S02,3,178.38
T002472,2024-09-20,P007,S03,20,5828.400000000001
T002473,2024-09-20,P006,S01,19,396.53000000000003
T002474,2024-09-20,P007,S03,19,5536.9800000000005
T002475,2024-09-20,P008,S03,17,4288.25
T002476,2024-09-20,P009,S01,26,1963.52
T002477,2024-09-20,P003,S02,13,3404.1800000000003
T002478,2024-09-20,P008,S02,17,4288.25
T002479,2024-09-20,P007,S02,19,5536.9800000000005
T002480,2024-09-20,P009,S01,21,1585.9199999999998
T002481,2024-09-20,P001,S01,7,416.22
T002482,2024-09-20,P008,S02,15,3783.75
T002483,2024-09-20,P002,S01,15,473.25
T002484,2024-09-20,P008,S02,23,5801.75
T002485,2024-09-20,P010,S01,12,801.8399999999999
T002486,2024-09-21,P004,S01,26,4844.32
T002487,2024-09-21,P006,S01,24,500.88
T002488,2024-09-21,P003,S02,19,4975.34
T002489,2024-09-21,P007,S03,21,6119.820000000001
T002490,2024-09-21,P001,S03,2,118.92
T002491,2024-09-21,P008,S02,18,4540.5
T002492,2024-09-21,P004,S02,25,4658.0
T002493,2024-09-21,P007,S03,23,6702.660000000001
T002494,2024-09-21,P006,S01,22,459.14000000000004
T002495,2024-09-21,P007,S01,23,6702.660000000001
T002496,2024-09-21,P010,S03,21,1403.2199999999998
T002497,2024-09-22,P004,S01,27,5030.639999999999
T002498,2024-09-22,P001,S01,5,297.3
T002499,2024-09-22,P002,S03,17,536.35
T002500,2024-09-22,P009,S03,24,1812.48
T002501,2024-09-22,P007,S03,21,6119.820000000001
T002502,2024-09-22,P005,S02,25,5420.0
T002503,2024-09-22,P007,S01,21,6119.820000000001
T002504,2024-09-22,P010,S02,21,1403.2199999999998
T002505,2024-09-22,P007,S01,24,6994.08
T002506,2024-09-22,P005,S03,26,5636.8
T002507,2024-09-22,P009,S02,27,2039.04
T002508,2024-09-23,P004,S03,20,3726.3999999999996
T002509,2024-09-23,P010,S01,15,1002.3
T002510,2024-09-23,P006,S02,19,396.53000000000003
T002511,2024-09-23,P009,S02,21,1585.9199999999998
T002512,2024-09-23,P007,S02,20,5828.400000000001
T002513,2024-09-23,P001,S03,1,59.46
T002514,2024-09-23,P009,S02,23,1736.9599999999998
T002515,2024-09-23,P002,S03,17,536.35
T002516,2024-09-23,P008,S01,17,4288.25
T002517,2024-09-24,P001,S03,5,297.3
T002518,2024-09-24,P003,S03,17,4451.62
T002519,2024-09-24,P006,S03,23,480.01000000000005
T002520,2024-09-24,P002,S02,16,504.8
T002521,2024-09-24,P008,S03,19,4792.75
T002522,2024-09-24,P007,S02,17,4954.14
T002523,2024-09-24,P006,S01,20,417.40000000000003
T002524,2024-09-24,P009,S03,23,1736.9599999999998
T002525,2024-09-24,P009,S02,24,1812.48
T002526,2024-09-24,P008,S02,20,5045.0
T002527,2024-09-24,P009,S03,24,1812.48
T002528,2024-09-24,P008,S03,20,5045.0
T002529,2024-09-25,P006,S03,20,417.40000000000003
T002530,2024-09-25,P001,S01,3,178.38
T002531,2024-09-25,P007,S02,19,5536.9800000000005
T002532,2024-09-25,P001,S03,3,178.38
T002533,2024-09-25,P006,S02,19,396.53000000000003
T002534,2024-09-25,P008,S02,18,4540.5
T002535,2024-09-25,P009,S03,21,1585.9199999999998
T002536,2024-09-25,P003,S03,15,3927.9
T002537,2024-09-25,P002,S01,15,473.25
T002538,2024-09-26,P002,S03,16,504.8
T002539,2024-09-26,P006,S03,20,417.40000000000003
T002540,2024-09-26,P007,S03,17,4954.14
T002541,2024-09-26,P001,S01,6,356.76
T002542,2024-09-26,P008,S01,16,4036.0
T002543,2024-09-26,P008,S03,17,4288.25
T002544,2024-09-26,P004,S01,20,3726.3999999999996
T002545,2024-09-26,P007,S03,19,5536.9800000000005
T002546,2024-09-26,P004,S03,19,3540.08
T002547,2024-09-26,P002,S03,17,536.35
T002548,2024-09-26,P010,S02,19,1269.58
T002549,2024-09-26,P008,S01,21,5297.25
T002550,2024-09-26,P002,S01,16,504.8
T002551,2024-09-26,P006,S02,17,354.79
T002552,2024-09-27,P009,S03,21,1585.9199999999998
T002553,2024-09-27,P003,S01,17,4451.62
T002554,2024-09-27,P001,S02,5,297.3
T002555,2024-09-27,P004,S02,19,3540.08
T002556,2024-09-27,P001,S03,1,59.46
T002557,2024-09-27,P007,S03,20,5828.400000000001
T002558,2024-09-27,P002,S03,17,536.35
T002559,2024-09-27,P010,S03,18,1202.7599999999998
T002560,2024-09-27,P007,S03,19,5536.9800000000005
T002561,2024-09-27,P006,S03,21,438.27000000000004
T002562,2024-09-27,P009,S01,24,1812.48
T002563,2024-09-27,P002,S01,18,567.9
T002564,2024-09-27,P010,S01,17,1135.9399999999998
T002565,2024-09-27,P005,S03,14,3035.2000000000003
T002566,2024-09-28,P008,S02,21,5297.25
T002567,2024-09-28,P007,S03,20,5828.400000000001
T002568,2024-09-28,P001,S02,3,178.38
T002569,2024-09-28,P009,S01,26,1963.52
T002570,2024-09-28,P010,S02,15,1002.3
T002571,2024-09-29,P002,S02,22,694.1
T002572,2024-09-29,P005,S01,17,3685.6000000000004
T002573,2024-09-29,P010,S03,22,1470.04
T002574,2024-09-29,P001,S03,3,178.38
T002575,2024-09-29,P003,S03,19,4975.34
T002576,2024-09-29,P007,S02,25,7285.5
T002577,2024-09-29,P010,S03,19,1269.58
T002578,2024-09-29,P005,S02,21,4552.8
T002579,2024-09-29,P007,S02,24,6994.08
T002580,2024-09-29,P008,S02,25,6306.25
T002581,2024-09-29,P007,S01,26,7576.92
T002582,2024-09-29,P003,S01,20,5237.200000000001
T002583,2024-09-29,P001,S02,5,297.3
T002584,2024-09-30,P008,S01,21,5297.25
T002585,2024-09-30,P003,S03,15,3927.9
T002586,2024-09-30,P003,S02,14,3666.04
T002587,2024-09-30,P006,S02,22,459.14000000000004
T002588,2024-09-30,P009,S01,23,1736.9599999999998
T002589,2024-09-30,P007,S02,23,6702.660000000001
T002590,2024-09-30,P004,S02,19,3540.08
T002591,2024-09-30,P005,S01,12,2601.6000000000004
T002592,2024-09-30,P003,S03,14,3666.04
T002593,2024-10-01,P006,S01,23,480.01000000000005
T002594,2024-10-01,P003,S01,16,4189.76
T002595,2024-10-01,P008,S03,22,5549.5
T002596,2024-10-01,P006,S03,19,396.53000000000003
T002597,2024-10-01,P003,S03,16,4189.76
T002598,2024-10-01,P004,S02,22,4099.04
T002599,2024-10-01,P009,S03,22,1661.4399999999998
T002600,2024-10-01,P005,S03,14,3035.2000000000003
T002601,2024-10-01,P002,S01,13,410.15000000000003
T002602,2024-10-01,P007,S02,19,5536.9800000000005
T002603,2024-10-01,P010,S01,19,1269.58
T002604,2024-10-02,P010,S02,18,1202.7599999999998
T002605,2024-10-02,P005,S02,18,3902.4
T002606,2024-10-02,P006,S03,18,375.66
T002607,2024-10-02,P003,S01,16,4189.76
T002608,2024-10-02,P003,S02,12,3142.32
T002609,2024-10-02,P007,S03,18,5245.56
T002610,2024-10-02,P010,S03,16,1069.12
T002611,2024-10-02,P007,S02,20,5828.400000000001
T002612,2024-10-02,P009,S02,23,1736.9599999999998
T002613,2024-10-02,P001,S03,2,118.92
T002614,2024-10-02,P008,S01,19,4792.75
T002615,2024-10-02,P003,S02,17,4451.62
T002616,2024-10-02,P008,S01,19,4792.75
T002617,2024-10-03,P007,S02,15,4371.3
T002618,2024-10-03,P006,S03,22,459.14000000000004
T002619,2024-10-03,P001,S03,5,297.3
T002620,2024-10-03,P010,S01,13,868.6599999999999
T002621,2024-10-03,P007,S01,15,4371.3
T002622,2024-10-03,P005,S02,15,3252.0
T002623,2024-10-03,P007,S01,18,5245.56
T002624,2024-10-04,P009,S02,23,1736.9599999999998
T002625,2024-10-04,P009,S03,21,1585.9199999999998
T002626,2024-10-04,P004,S03,22,4099.04
T002627,2024-10-04,P008,S02,18,4540.5
T002628,2024-10-04,P003,S03,17,4451.62
T002629,2024-10-04,P006,S01,20,417.40000000000003
T002630,2024-10-04,P003,S02,11,2880.46
T002631,2024-10-04,P002,S01,14,441.7
T002632,2024-10-05,P007,S01,23,6702.660000000001
T002633,2024-10-05,P005,S02,16,3468.8
T002634,2024-10-05,P009,S03,29,2190.08
T002635,2024-10-05,P003,S03,17,4451.62
T002636,2024-10-05,P006,S01,27,563.49
T002637,2024-10-05,P009,S01,25,1888.0
T002638,2024-10-05,P003,S02,15,3927.9
T002639,2024-10-05,P002,S02,19,599.45
T002640,2024-10-05,P001,S01,6,356.76
T002641,2024-10-05,P005,S01,17,3685.6000000000004
T002642,2024-10-05,P008,S02,22,5549.5
T002643,2024-10-05,P010,S03,19,1269.58
T002644,2024-10-06,P008,S02,27,6810.75
T002645,2024-10-06,P002,S02,31,978.0500000000001
T002646,2024-10-06,P004,S01,23,4285.36
T002647,2024-10-06,P008,S03,25,6306.25
T002648,2024-10-06,P007,S01,22,6411.240000000001
T002649,2024-10-06,P001,S01,7,416.22
T002650,2024-10-06,P002,S02,30,946.5
T002651,2024-10-06,P002,S01,30,946.5
T002652,2024-10-06,P008,S02,21,5297.25
T002653,2024-10-06,P004,S01,22,4099.04
T002654,2024-10-06,P004,S03,22,4099.04
T002655,2024-10-06,P006,S02,22,459.14000000000004
T002656,2024-10-06,P008,S03,19,4792.75
T002657,2024-10-07,P007,S03,21,6119.820000000001
T002658,2024-10-07,P007,S03,20,5828.400000000001
T002659,2024-10-07,P008,S02,18,4540.5
T002660,2024-10-07,P001,S01,3,178.38
T002661,2024-10-07,P004,S01,19,3540.08
T002662,2024-10-07,P004,S02,19,3540.08
T002663,2024-10-07,P009,S02,21,1585.9199999999998
T002664,2024-10-07,P001,S02,2,118.92
T002665,2024-10-07,P008,S03,22,5549.5
T002666,2024-10-07,P002,S03,23,725.65
T002667,2024-10-07,P004,S03,19,3540.08
T002668,2024-10-07,P010,S01,16,1069.12
T002669,2024-10-07,P006,S02,18,375.66
T002670,2024-10-08,P010,S03,19,1269.58
T002671,2024-10-08,P001,S02,4,237.84
T002672,2024-10-08,P008,S03,14,3531.5
T002673,2024-10-08,P008,S01,18,4540.5
T002674,2024-10-08,P001,S02,3,178.38
T002675,2024-10-08,P001,S01,6,356.76
T002676,2024-10-08,P003,S01,14,3666.04
T002677,2024-10-08,P001,S01,3,178.38
T002678,2024-10-09,P004,S03,17,3167.44
T002679,2024-10-09,P003,S02,16,4189.76
T002680,2024-10-09,P004,S02,18,3353.7599999999998
T002681,2024-10-09,P010,S03,16,1069.12
T002682,2024-10-09,P010,S01,16,1069.12
T002683,2024-10-09,P007,S03,19,5536.9800000000005
T002684,2024-10-09,P006,S03,20,417.40000000000003
T002685,2024-10-09,P007,S03,20,5828.400000000001
T002686,2024-10-09,P007,S03,20,5828.400000000001
T002687,2024-10-09,P003,S01,15,3927.9
T002688,2024-10-09,P002,S03,22,694.1
T002689,2024-10-10,P010,S03,13,868.6599999999999
T002690,2024-10-10,P009,S02,21,1585.9199999999998
T002691,2024-10-10,P005,S03,12,2601.6000000000004
T002692,2024-10-10,P001,S03,3,178.38
T002693,2024-10-10,P003,S02,14,3666.04
T002694,2024-10-10,P004,S02,17,3167.44
T002695,2024-10-10,P005,S01,12,2601.6000000000004
T002696,2024-10-10,P008,S02,20,5045.0
T002697,2024-10-10,P006,S02,20,417.40000000000003
T002698,2024-10-10,P009,S03,26,1963.52
T002699,2024-10-10,P008,S01,17,4288.25
T002700,2024-10-10,P004,S02,20,3726.3999999999996
T002701,2024-10-11,P005,S03,14,3035.2000000000003
T002702,2024-10-11,P010,S02,18,1202.7599999999998
T002703,2024-10-11,P007,S01,18,5245.56
T002704,2024-10-11,P004,S03,22,4099.04
T002705,2024-10-11,P007,S01,21,6119.820000000001
T002706,2024-10-11,P008,S01,20,5045.0
T002707,2024-10-11,P004,S01,18,3353.7599999999998
T002708,2024-10-11,P009,S02,23,1736.9599999999998
T002709,2024-10-11,P007,S03,20,5828.400000000001
T002710,2024-10-11,P002,S02,26,820.3000000000001
T002711,2024-10-12,P006,S03,22,459.14000000000004
T002712,2024-10-12,P007,S01,23,6702.660000000001
T002713,2024-10-12,P003,S02,20,5237.200000000001
T002714,2024-10-12,P009,S03,31,2341.12
T002715,2024-10-12,P007,S02,22,6411.240000000001
T002716,2024-10-12,P006,S02,24,500.88
T002717,2024-10-12,P003,S01,18,4713.4800000000005
T002718,2024-10-12,P002,S02,25,788.75
T002719,2024-10-12,P002,S02,26,820.3000000000001
T002720,2024-10-12,P007,S01,24,6994.08
T002721,2024-10-12,P005,S02,19,4119.2
T002722,2024-10-12,P010,S02,21,1403.2199999999998
T002723,2024-10-13,P001,S02,5,297.3
T002724,2024-10-13,P004,S01,27,5030.639999999999
T002725,2024-10-13,P005,S01,17,3685.6000000000004
T002726,2024-10-13,P007,S02,25,7285.5
T002727,2024-10-13,P007,S02,20,5828.400000000001
T002728,2024-10-13,P004,S02,26,4844.32
T002729,2024-10-13,P007,S02,22,6411.240000000001
T002730,2024-10-13,P006,S02,24,500.88
T002731,2024-10-13,P007,S02,22,6411.240000000001
T002732,2024-10-13,P006,S03,19,396.53000000000003
T002733,2024-10-13,P005,S03,15,3252.0
T002734,2024-10-13,P002,S02,26,820.3000000000001
T002735,2024-10-14,P009,S01,25,1888.0
T002736,2024-10-14,P006,S01,18,375.66
T002737,2024-10-14,P002,S01,27,851.85
T002738,2024-10-14,P003,S02,15,3927.9
T002739,2024-10-14,P010,S03,17,1135.9399999999998
T002740,2024-10-14,P003,S03,14,3666.04
T002741,2024-10-14,P003,S01,15,3927.9
T002742,2024-10-14,P007,S01,15,4371.3
T002743,2024-10-15,P008,S02,21,5297.25
T002744,2024-10-15,P003,S02,12,3142.32
T002745,2024-10-15,P002,S01,24,757.2
T002746,2024-10-15,P008,S03,19,4792.75
T002747,2024-10-15,P007,S03,22,6411.240000000001
T002748,2024-10-15,P005,S02,12,2601.6000000000004
T002749,2024-10-15,P004,S01,19,3540.08
T002750,2024-10-15,P010,S03,18,1202.7599999999998
T002751,2024-10-15,P001,S02,4,237.84
T002752,2024-10-16,P006,S01,19,396.53000000000003
T002753,2024-10-16,P001,S03,3,178.38
T002754,2024-10-16,P007,S01,22,6411.240000000001
T002755,2024-10-16,P003,S01,17,4451.62
T002756,2024-10-16,P009,S02,22,1661.4399999999998
T002757,2024-10-16,P010,S01,16,1069.12
T002758,2024-10-16,P008,S01,16,4036.0
T002759,2024-10-16,P009,S01,29,2190.08
T002760,2024-10-16,P004,S02,20,3726.3999999999996
T002761,2024-10-16,P008,S02,16,4036.0
T002762,2024-10-16,P005,S01,14,3035.2000000000003
T002763,2024-10-16,P010,S02,16,1069.12
T002764,2024-10-16,P002,S01,22,694.1
T002765,2024-10-17,P009,S03,25,1888.0
T002766,2024-10-17,P007,S01,20,5828.400000000001
T002767,2024-10-17,P003,S01,15,3927.9
T002768,2024-10-17,P010,S01,14,935.4799999999999
T002769,2024-10-17,P004,S02,21,3912.72
T002770,2024-10-18,P008,S02,19,4792.75
T002771,2024-10-18,P004,S01,21,3912.72
T002772,2024-10-18,P002,S03,22,694.1
T002773,2024-10-18,P006,S03,18,375.66
T002774,2024-10-18,P009,S02,24,1812.48
T002775,2024-10-18,P006,S03,20,417.40000000000003
T002776,2024-10-18,P002,S01,25,788.75
T002777,2024-10-18,P007,S03,18,5245.56
T002778,2024-10-18,P004,S01,15,2794.7999999999997
T002779,2024-10-18,P008,S01,20,5045.0
T002780,2024-10-18,P006,S03,19,396.53000000000003
T002781,2024-10-19,P005,S02,17,3685.6000000000004
T002782,2024-10-19,P007,S01,24,6994.08
T002783,2024-10-19,P010,S02,18,1202.7599999999998
T002784,2024-10-19,P008,S01,23,5801.75
T002785,2024-10-19,P004,S01,25,4658.0
T002786,2024-10-19,P008,S03,22,5549.5
T002787,2024-10-20,P005,S02,17,3685.6000000000004
T002788,2024-10-20,P002,S03,19,599.45
T002789,2024-10-20,P010,S02,20,1336.3999999999999
T002790,2024-10-20,P003,S02,18,4713.4800000000005
T002791,2024-10-20,P007,S01,19,5536.9800000000005
T002792,2024-10-20,P010,S03,15,1002.3
T002793,2024-10-20,P005,S03,17,3685.6000000000004
T002794,2024-10-20,P008,S01,22,5549.5
T002795,2024-10-20,P010,S03,20,1336.3999999999999
T002796,2024-10-20,P009,S02,30,2265.6
T002797,2024-10-20,P007,S03,25,7285.5
T002798,2024-10-21,P009,S01,23,1736.9599999999998
T002799,2024-10-21,P010,S01,16,1069.12
T002800,2024-10-21,P003,S01,17,4451.62
